	accession	bias	bitscore	description	cluster_num	domain_exp_num	domain_included_num	domain_obs_num	domain_reported_num	env_num	evalue	id	query_id	overlap_num	region_num
180	-	0.2	24.3	ABC transporter, putative [Leishmania panamensis]	1	2.9	1	2	2	2	1.3e-05	AIN97420.1	AAA_22	0	2
181	-	0.0	24.3	hypothetical protein LPMP_170500 [Leishmania panamensis]	1	1.8	1	1	1	1	1.3e-05	AIN97088.1	AAA_22	0	1
182	-	0.6	24.2	mitochondrial ATP-dependent zinc metallopeptidase, putative [Leishmania panamensis]	1	2.8	1	1	1	1	1.4e-05	AIO02415.1	AAA_22	0	1
183	-	0.0	24.2	ATPase-like protein [Leishmania panamensis]	1	1.6	1	1	1	1	1.4e-05	AIN99823.1	AAA_22	0	1
184	-	4.9	24.2	dynein heavy chain, putative [Leishmania panamensis]	0	5.9	0	5	3	5	1.4e-05	AIN99935.1	AAA_22	0	5
185	-	0.5	24.0	vacuolar protein sorting-associated protein 4 [Leishmania panamensis]	1	2.7	1	2	1	2	1.7e-05	AIO00198.1	AAA_22	0	2
186	-	0.0	23.8	AAA family ATPase-like protein [Leishmania panamensis]	1	3.2	1	2	2	2	1.9e-05	AIO00469.1	AAA_22	0	2
187	-	0.3	23.7	dynein heavy chain, putative [Leishmania panamensis]	0	5.0	0	5	3	5	2e-05	AIN96579.1	AAA_22	0	5
188	-	0.4	23.7	proteasome regulatory ATPase subunit 2, putative [Leishmania panamensis]	1	2.4	1	1	1	1	2e-05	AIN96525.1	AAA_22	0	1
189	-	0.0	23.6	replication factor C, subunit 2, putative [Leishmania panamensis]	1	2.2	1	1	1	1	2.1e-05	AIO00479.1	AAA_22	0	1
190	-	0.7	23.6	proteasome regulatory ATPase subunittcc1l8.3, putative [Leishmania panamensis]	1	2.6	1	1	1	1	2.2e-05	AIN96350.1	AAA_22	0	1
191	-	0.0	23.5	ATP-dependent DEAD/H RNA helicase, putative [Leishmania panamensis]	0	2.0	1	1	1	1	2.4e-05	AIN95818.1	AAA_22	0	1
192	-	1.2	23.4	ABC transporter, putative [Leishmania panamensis]	2	3.7	1	2	2	2	2.5e-05	AIN99376.1	AAA_22	0	2
193	-	0.1	23.3	26S protease regulatory subunit, putative [Leishmania panamensis]	1	2.4	1	2	2	2	2.6e-05	AIN95284.1	AAA_22	1	1
194	-	0.9	23.3	dynein-related ATPase, putative [Leishmania panamensis]	1	3.5	1	3	2	3	2.6e-05	AIN95894.1	AAA_22	0	3
195	-	1.2	22.9	ABC transporter, putative [Leishmania panamensis]	2	3.3	1	2	2	2	3.5e-05	AIN95249.1	AAA_22	0	2
196	-	0.1	22.8	RNA helicase, putative [Leishmania panamensis]	0	2.0	1	2	1	2	3.8e-05	AIO02711.1	AAA_22	0	2
197	-	0.0	22.8	ATP-dependent hsl protease ATP-binding subunit hslU, putative [Leishmania panamensis]	0	2.6	1	2	2	2	3.9e-05	AIN95938.1	AAA_22	0	2
198	-	0.0	22.7	hypothetical protein LPMP_281990 [Leishmania panamensis]	0	2.0	1	1	1	1	4.1e-05	AIN99832.1	AAA_22	0	1
199	-	0.1	22.5	small GTPase, putative [Leishmania panamensis]	1	2.1	1	1	1	1	4.8e-05	AIN97009.1	AAA_22	0	1
200	-	3.4	22.4	Unc104-like kinesin, putative [Leishmania panamensis]	0	3.8	1	4	2	4	5.2e-05	AIO01558.1	AAA_22	0	4
201	-	0.1	22.3	ABC transporter, putative [Leishmania panamensis]	0	2.6	1	2	2	2	5.5e-05	AIN98155.1	AAA_22	0	2
202	-	0.0	22.1	ATPase, putative [Leishmania panamensis]	0	1.8	1	1	1	1	6.3e-05	AIN96286.1	AAA_22	0	1
203	-	1.3	21.9	pentamidine resistance protein 1 [Leishmania panamensis]	0	3.1	1	3	2	3	7e-05	AIO00726.1	AAA_22	0	3
204	-	0.1	21.6	hypothetical protein LPMP_262170 [Leishmania panamensis]	0	2.7	1	2	2	2	8.7e-05	AIN99330.1	AAA_22	0	2
205	-	0.0	21.6	DNA repair and recombination helicase protein PIF7, putative [Leishmania panamensis]	0	1.6	1	1	1	1	9.2e-05	AIN95793.1	AAA_22	0	1
206	-	0.1	21.4	RNA editing associated helicase 2, putative [Leishmania panamensis]	0	1.8	1	1	1	1	0.00011	AIN97788.1	AAA_22	0	1
207	-	0.1	21.2	katanin, putative [Leishmania panamensis]	1	2.5	1	2	2	2	0.00012	AIN99676.1	AAA_22	1	1
208	-	0.0	21.2	ATP-binding cassette protein, putative [Leishmania panamensis]	0	2.8	1	2	2	2	0.00012	AIO01329.1	AAA_22	0	2
209	-	0.1	21.1	hypothetical protein LPMP_202810 [Leishmania panamensis]	1	1.7	1	1	1	1	0.00013	AIN97777.1	AAA_22	0	1
210	-	0.4	21.0	dynein light intermediate chain, putative [Leishmania panamensis]	2	2.7	1	2	2	2	0.00014	AIO01225.1	AAA_22	0	2
211	-	0.5	20.5	signal recognition particle, putative [Leishmania panamensis]	0	2.8	1	2	2	2	0.00019	AIN98703.1	AAA_22	0	2
212	-	0.1	20.5	katanin-like protein [Leishmania panamensis]	1	2.7	1	2	1	2	0.00019	AIN96771.1	AAA_22	1	1
213	-	0.1	20.5	ATPase-like protein [Leishmania panamensis]	1	3.0	1	3	3	3	0.0002	AIN97803.1	AAA_22	2	1
214	-	0.0	20.4	replication factor C, subunit 1, putative [Leishmania panamensis]	1	1.8	1	1	1	1	0.00021	AIN98730.1	AAA_22	0	1
215	-	0.6	20.3	ATP-dependent zinc metallopeptidase, putative [Leishmania panamensis]	1	3.0	1	3	2	3	0.00023	AIN97232.1	AAA_22	2	1
216	-	0.2	20.2	guanylate kinase, putative [Leishmania panamensis]	1	2.1	1	1	1	1	0.00024	AIO01406.1	AAA_22	0	1
217	-	0.0	20.0	cell division cycle protein-like protein [Leishmania panamensis]	1	2.7	1	1	1	1	0.00028	AIN98063.1	AAA_22	0	1
218	-	0.0	19.3	hypothetical protein LPMP_091240 [Leishmania panamensis]	0	3.1	1	2	2	2	0.00045	AIN96039.1	AAA_22	0	2
219	-	0.0	19.2	tuzin, putative [Leishmania panamensis]	1	1.8	1	2	1	2	0.0005	AIN95877.1	AAA_22	0	2
220	-	3.6	19.0	proteasome regulatory ATPase subunit 5, putative [Leishmania panamensis]	1	3.1	1	3	2	3	0.00055	AIN98353.1	AAA_22	0	2
221	-	0.0	18.9	adenylate kinase, putative [Leishmania panamensis]	0	1.7	1	2	1	2	0.00059	AIO00410.1	AAA_22	0	2
222	-	0.0	18.5	myosin XXI [Leishmania panamensis]	0	3.0	1	3	1	3	0.00081	AIO01281.1	AAA_22	0	3
223	-	0.9	18.4	RNA helicase, putative [Leishmania panamensis]	1	2.9	1	2	1	2	0.00086	AIN95925.1	AAA_22	0	2
224	-	1.6	18.4	DNA repair and recombination helicase protein PIF2, putative [Leishmania panamensis]	0	2.9	0	2	2	2	0.0009	AIN96228.1	AAA_22	0	2
225	-	0.0	18.3	small Rab GTP binding protein, putative [Leishmania panamensis]	0	1.6	1	1	1	1	0.0009	AIN96452.1	AAA_22	0	1
226	-	0.2	18.3	ATP-dependent zinc metallopeptidase, putative [Leishmania panamensis]	1	2.6	1	1	1	1	0.0009	AIO01045.1	AAA_22	0	1
227	-	0.5	18.3	ATP-dependent zinc metallopeptidase, putative [Leishmania panamensis]	1	2.8	1	2	2	2	0.00095	AIO00658.1	AAA_22	0	1
228	-	0.1	18.0	hypothetical protein LPMP_331260 [Leishmania panamensis]	1	2.4	1	2	1	2	0.0012	AIO01418.1	AAA_22	0	2
229	-	0.0	17.9	multidrug resistance protein, putative, partial [Leishmania panamensis]	0	1.8	1	1	1	1	0.0013	AIN98475.1	AAA_22	0	1
230	-	0.0	17.8	ATPase, putative [Leishmania panamensis]	0	1.4	1	1	1	1	0.0014	AIN95547.1	AAA_22	0	1
231	-	0.4	17.7	DEAH-box RNA helicase, putative [Leishmania panamensis]	1	2.6	1	1	1	1	0.0014	AIO02227.1	AAA_22	0	1
232	-	10.2	17.7	dynein heavy chain, putative [Leishmania panamensis]	0	6.6	0	6	3	6	0.0014	AIN98596.1	AAA_22	0	6
233	-	0.1	17.5	hypothetical protein LPMP_292120 [Leishmania panamensis]	0	3.7	1	3	2	3	0.0016	AIO00159.1	AAA_22	0	3
234	-	0.4	17.5	ATP-dependent RNA helicase, putative [Leishmania panamensis]	1	2.1	1	2	1	2	0.0016	AIN95476.1	AAA_22	0	2
235	-	0.0	17.3	XPA-interacting protein, putative [Leishmania panamensis]	0	1.9	1	2	1	2	0.0019	AIN96543.1	AAA_22	0	2
236	-	0.7	17.3	pre-mRNA splicing factor, putative [Leishmania panamensis]	1	2.3	1	1	1	1	0.0019	AIN98741.1	AAA_22	0	1
237	-	1.9	17.1	ABC transporter-like protein [Leishmania panamensis]	0	2.3	1	3	1	3	0.0021	AIO01102.1	AAA_22	0	3
238	-	0.1	17.1	ATP-dependent RNA helicase-like protein [Leishmania panamensis]	0	1.9	1	1	1	1	0.0022	AIN97619.1	AAA_22	0	1
239	-	0.0	17.1	RNA guanylyltransferase, putative [Leishmania panamensis]	0	1.6	1	1	1	1	0.0022	AIO01030.1	AAA_22	0	1
240	-	0.5	17.1	glycosomal transporter (GAT3), putative [Leishmania panamensis]	1	2.4	1	1	1	1	0.0022	AIN99427.1	AAA_22	0	1
241	-	0.0	17.0	ABC transporter, putative [Leishmania panamensis]	0	1.5	1	1	1	1	0.0024	AIN96812.1	AAA_22	0	1
242	-	2.8	16.9	ATP-dependent zinc metallopeptidase, putative [Leishmania panamensis]	1	3.0	1	3	2	3	0.0026	AIN97488.1	AAA_22	1	2
243	-	0.0	16.9	GTP-binding protein, putative [Leishmania panamensis]	0	1.7	1	2	1	2	0.0026	AIO02124.1	AAA_22	0	2
244	-	0.0	16.9	DEAD/DEAH box helicase, putative [Leishmania panamensis]	1	2.7	0	2	2	2	0.0026	AIO02396.1	AAA_22	1	1
245	-	0.3	16.9	ATP-dependent DEAD-box RNA helicase, putative [Leishmania panamensis]	1	1.8	1	1	1	1	0.0026	AIO01664.1	AAA_22	0	1
246	-	0.1	16.8	ATPase, putative [Leishmania panamensis]	2	3.7	0	4	3	4	0.0028	AIN99416.1	AAA_22	2	2
247	-	10.3	16.7	dynein heavy chain, putative [Leishmania panamensis]	0	5.9	1	7	4	7	0.003	AIN97857.1	AAA_22	0	7
248	-	0.5	16.6	DNA repair and recombination helicase protein PIF2, putative [Leishmania panamensis]	1	2.6	1	2	2	2	0.0031	AIN96229.1	AAA_22	0	1
249	-	0.1	16.6	ABC transporter, putative [Leishmania panamensis]	1	2.4	1	1	1	1	0.0031	AIO01212.1	AAA_22	0	1
250	-	0.0	16.6	hypothetical protein LPMP_230340 [Leishmania panamensis]	0	1.5	1	1	1	1	0.0032	AIN98485.1	AAA_22	0	1
251	-	0.1	16.5	ABC transporter, putative [Leishmania panamensis]	1	2.3	1	1	1	1	0.0034	AIO02433.1	AAA_22	0	1
252	-	0.0	16.4	small GTP-binding protein Rab11, putative [Leishmania panamensis]	1	1.7	1	1	1	1	0.0035	AIN96153.1	AAA_22	0	1
253	-	0.1	16.4	ATP-binding cassette protein subfamily G, member 5 [Leishmania panamensis]	1	1.8	1	1	1	1	0.0035	AIN98494.1	AAA_22	0	1
254	-	0.0	16.4	DNA repair and recombination protein, mitochondrial precursor, putative [Leishmania panamensis]	0	2.6	1	2	2	2	0.0036	AIO01053.1	AAA_22	0	2
255	-	0.1	16.3	ATPase, putative [Leishmania panamensis]	1	2.6	1	2	1	2	0.0039	AIO02826.1	AAA_22	0	2
256	-	0.4	16.3	adenylate kinase, putative [Leishmania panamensis]	1	2.0	1	2	2	2	0.0039	AIN96879.1	AAA_22	1	1
257	-	0.1	16.2	kinesin, putative [Leishmania panamensis]	1	3.0	1	3	1	3	0.0041	AIN95931.1	AAA_22	0	3
258	-	0.0	16.1	mitochondrial ATP-dependent zinc metallopeptidase, putative [Leishmania panamensis]	1	2.6	1	1	1	1	0.0044	AIN97600.1	AAA_22	0	1
259	-	0.0	16.1	ABC transporter, putative [Leishmania panamensis]	0	2.9	1	2	2	2	0.0044	AIN97561.1	AAA_22	0	2
260	-	0.1	16.1	hypothetical protein LPMP_290200 [Leishmania panamensis]	0	2.3	1	2	1	2	0.0045	AIN99971.1	AAA_22	0	2
261	-	0.0	15.6	guanylate kinase-like protein [Leishmania panamensis]	1	2.2	1	2	1	2	0.0062	AIO02372.1	AAA_22	0	1
262	-	0.0	15.6	DEAD/DEAH box helicase, putative [Leishmania panamensis]	0	2.9	0	2	2	2	0.0062	AIO01249.1	AAA_22	0	2
263	-	0.0	15.6	hypothetical protein LPMP_260480 [Leishmania panamensis]	0	2.2	1	2	1	2	0.0063	AIN99162.1	AAA_22	0	2
264	-	0.0	15.5	ATP-dependent RNA helicase, putative [Leishmania panamensis]	0	2.2	1	2	1	2	0.0067	AIO02444.1	AAA_22	0	2
265	-	0.0	15.3	hypothetical protein LPMP_301780 [Leishmania panamensis]	0	1.7	1	1	1	1	0.008	AIO00403.1	AAA_22	0	1
266	-	0.0	15.1	DNA repair protein RAD51, putative [Leishmania panamensis]	0	1.5	1	1	1	1	0.0089	AIN99690.1	AAA_22	0	1
267	-	0.0	15.1	hypothetical protein LPMP_345000 [Leishmania panamensis]	0	1.4	1	1	1	1	0.0093	AIO02119.1	AAA_22	0	1
268	-	0.0	15.0	hypothetical protein LPMP_302040 [Leishmania panamensis]	0	2.3	0	2	1	2	0.01	AIO00427.1	AAA_22	0	2
269	-	0.1	14.7	peroxisome assembly protein, putative [Leishmania panamensis]	1	2.1	0	2	1	2	0.012	AIN96883.1	AAA_22	0	2
270	-	1.5	14.7	ABC transporter, putative [Leishmania panamensis]	1	2.7	0	3	2	3	0.012	AIN98919.1	AAA_22	1	2
271	-	0.0	14.7	thymidylate kinase, putative [Leishmania panamensis]	0	1.6	0	1	1	1	0.012	AIN95110.1	AAA_22	0	1
272	-	0.0	14.7	ras-related rab-4, putative [Leishmania panamensis]	1	1.7	0	1	1	1	0.012	AIO00943.1	AAA_22	0	1
273	-	0.4	14.7	kinase-like protein [Leishmania panamensis]	1	2.5	0	2	2	2	0.012	AIN95291.1	AAA_22	0	2
274	-	0.0	14.6	hypothetical protein LPMP_201420 [Leishmania panamensis]	1	2.2	0	2	1	2	0.013	AIN97636.1	AAA_22	0	2
275	-	0.5	14.4	kinesin, putative [Leishmania panamensis]	1	2.5	0	2	1	2	0.015	AIO00271.1	AAA_22	0	2
276	-	0.0	14.3	ras-related protein rab-2a, putative [Leishmania panamensis]	1	1.8	0	2	1	2	0.016	AIO01099.1	AAA_22	0	2
277	-	0.3	14.1	MCAK-like kinesin, putative [Leishmania panamensis]	0	1.9	0	2	1	2	0.018	AIN96443.1	AAA_22	0	2
278	-	0.0	14.1	hypothetical protein LPMP_090660 [Leishmania panamensis]	0	1.9	0	1	1	1	0.019	AIN95982.1	AAA_22	0	1
279	-	0.0	14.0	small GTP-binding protein Rab1, putative [Leishmania panamensis]	1	1.9	0	1	1	1	0.02	AIN99458.1	AAA_22	0	1
280	-	0.0	13.9	ATP-dependent RNA helicase, putative [Leishmania panamensis]	1	2.2	0	1	1	1	0.021	AIO00930.1	AAA_22	0	1
281	-	0.6	13.9	ATP-dependent RNA helicase, putative [Leishmania panamensis]	1	2.4	0	1	1	1	0.021	AIO01921.1	AAA_22	0	1
282	-	0.0	13.8	sarcoplasmic reticulum glycoprotein-like protein [Leishmania panamensis]	0	3.2	0	4	2	4	0.022	AIN97367.1	AAA_22	0	4
283	-	0.2	13.8	rab1 small GTP-binding protein, putative [Leishmania panamensis]	1	2.3	0	2	2	2	0.022	AIN96176.1	AAA_22	1	1
284	-	0.1	13.8	hypothetical protein LPMP_357050 [Leishmania panamensis]	1	2.1	0	2	1	2	0.023	AIO02832.1	AAA_22	1	1
285	-	0.0	13.8	ATP-dependent RNA helicase-like protein [Leishmania panamensis]	0	2.1	0	2	1	2	0.023	AIO01839.1	AAA_22	0	2
286	-	0.1	13.8	hypothetical protein LPMP_120870 [Leishmania panamensis]	0	2.5	0	2	1	2	0.023	AIN96414.1	AAA_22	0	2
287	-	0.0	13.7	rab7 GTP binding protein, putative [Leishmania panamensis]	1	1.5	0	1	1	1	0.024	AIN97270.1	AAA_22	0	1
288	-	0.4	13.7	kinesin, putative [Leishmania panamensis]	1	2.7	0	2	2	2	0.025	AIN95660.1	AAA_22	0	2
289	-	1.0	13.7	ATP-dependent RNA helicase, putative [Leishmania panamensis]	0	2.7	0	2	2	2	0.025	AIN97997.1	AAA_22	0	2
290	-	0.9	13.5	TFIIH basal transcription factor complex helicase subunit, putative [Leishmania panamensis]	0	2.8	0	3	1	3	0.028	AIN98857.1	AAA_22	0	3
291	-	1.9	13.5	kinesin, putative [Leishmania panamensis]	1	2.7	0	3	1	3	0.028	AIN97329.1	AAA_22	1	2
292	-	0.0	13.5	hypothetical protein LPMP_221550 [Leishmania panamensis]	0	1.8	0	1	1	1	0.028	AIN98449.1	AAA_22	0	1
293	-	0.7	13.5	eukaryotic initiation factor 4a, putative [Leishmania panamensis]	1	2.3	0	1	1	1	0.028	AIN95175.1	AAA_22	0	1
294	-	0.0	13.4	hypothetical protein LPMP_252100 [Leishmania panamensis]	0	1.7	0	1	1	1	0.031	AIN99073.1	AAA_22	0	1
295	-	0.0	13.3	ABC transporter, putative [Leishmania panamensis]	0	2.2	0	3	1	3	0.032	AIN95569.1	AAA_22	0	3
296	-	9.2	13.3	kinesin, putative [Leishmania panamensis]	0	4.0	0	3	3	3	0.033	AIN99068.1	AAA_22	0	3
297	-	0.0	13.2	replication factor C, subunit 5, putative [Leishmania panamensis]	1	2.3	0	2	1	2	0.034	AIO02818.1	AAA_22	0	2
298	-	0.1	13.2	hypothetical protein LPMP_342600 [Leishmania panamensis]	0	2.6	0	2	2	2	0.035	AIO01886.1	AAA_22	0	2
299	-	0.6	13.2	glycosomal transporter (GAT2), putative [Leishmania panamensis]	0	3.0	0	3	3	3	0.035	AIO01485.1	AAA_22	0	3
300	-	0.0	13.0	hypothetical protein LPMP_353240 [Leishmania panamensis]	0	1.7	0	1	1	1	0.04	AIO02461.1	AAA_22	0	1
301	-	1.2	12.9	ATP-dependent RNA helicase, putative [Leishmania panamensis]	1	3.0	0	2	1	2	0.044	AIN97666.1	AAA_22	0	2
302	-	0.0	12.8	ABC transporter family-like protein [Leishmania panamensis]	0	2.2	0	2	1	2	0.046	AIO01606.1	AAA_22	0	2
303	-	0.4	12.8	hypothetical protein LPMP_070620 [Leishmania panamensis]	0	2.0	0	2	1	2	0.046	AIN95748.1	AAA_22	0	2
304	-	0.8	12.7	DNA recombination and repair protein Rad51-like protein [Leishmania panamensis]	1	1.9	0	1	1	1	0.05	AIN96219.1	AAA_22	0	1
305	-	0.0	12.7	ABC transporter, putative [Leishmania panamensis]	0	2.5	0	2	2	2	0.051	AIN96315.1	AAA_22	0	2
306	-	0.0	12.6	ABC transporter, putative [Leishmania panamensis]	0	2.7	0	3	1	3	0.052	AIN96796.1	AAA_22	0	3
307	-	0.5	12.6	MCAK-like kinesin, putative [Leishmania panamensis]	1	1.9	0	1	1	1	0.053	AIO02076.1	AAA_22	0	1
308	-	1.6	12.5	ATP-dependent RNA helicase-like protein [Leishmania panamensis]	0	3.5	0	4	2	4	0.056	AIO02583.1	AAA_22	0	4
309	-	0.0	12.4	DEAD/DEAH box helicase-like protein, putative [Leishmania panamensis]	0	2.7	0	2	2	2	0.063	AIO01034.1	AAA_22	0	2
310	-	5.6	12.3	structural maintenance of chromosome (SMC) family protein, putative [Leishmania panamensis]	2	4.2	0	3	2	3	0.065	AIO01963.1	AAA_22	0	3
311	-	0.0	12.3	hypothetical protein LPMP_200350 [Leishmania panamensis]	0	1.5	0	1	1	1	0.066	AIN97527.1	AAA_22	0	1
312	-	0.0	12.3	myosin IB heavy chain, putative [Leishmania panamensis]	0	1.7	0	1	1	1	0.066	AIN97593.1	AAA_22	0	1
313	-	0.0	12.3	hypothetical protein LPMP_356190 [Leishmania panamensis]	0	2.7	0	2	1	2	0.066	AIO02748.1	AAA_22	0	2
314	-	0.0	12.2	adenylate kinase, putative [Leishmania panamensis]	1	2.0	0	1	1	1	0.069	AIN95414.1	AAA_22	0	1
315	-	0.2	12.1	ABC transporter, putative [Leishmania panamensis]	0	3.5	0	3	3	3	0.077	AIN99478.1	AAA_22	0	3
316	-	8.0	11.8	dynein heavy chain, putative [Leishmania panamensis]	0	5.7	0	6	3	6	0.097	AIN98962.1	AAA_22	0	6
317	-	1.8	10.5	DNA repair and recombination protein, putative [Leishmania panamensis]	1	2.7	0	1	1	1	0.24	AIN99900.1	AAA_22	0	1
318	-	0.0	9.6	hypothetical protein LPMP_211550 [Leishmania panamensis]	2	4.7	0	6	1	6	0.45	AIN98233.1	AAA_22	1	5
319	-	3.7	9.6	kinesin, putative [Leishmania panamensis]	0	2.7	0	2	2	2	0.47	AIN97030.1	AAA_22	0	2
320	-	6.6	8.1	DEAD-box helicase-like protein [Leishmania panamensis]	1	3.2	0	3	1	3	1.3	AIN99385.1	AAA_22	0	3
321	-	6.0	7.1	kinesin, putative [Leishmania panamensis]	0	2.9	0	3	2	3	2.8	AIN99066.1	AAA_22	0	3
322	-	0.0	16.5	hypothetical protein LPMP_201090 [Leishmania panamensis]	0	1.7	1	1	1	1	0.0023	AIN97601.1	Abhydrolase_5	0	1
323	-	0.0	14.1	protein phosphatase methylesterase, putative [Leishmania panamensis]	0	1.3	0	1	1	1	0.013	AIO00984.1	Abhydrolase_5	0	1
324	-	0.0	14.0	lipase, putative [Leishmania panamensis]	0	1.4	0	1	1	1	0.014	AIO01447.1	Abhydrolase_5	0	1
325	-	0.1	13.6	hypothetical protein LPMP_260220 [Leishmania panamensis]	1	2.0	0	1	1	1	0.018	AIN99136.1	Abhydrolase_5	0	1
326	-	0.1	12.4	monoglyceride lipase, putative [Leishmania panamensis]	0	2.3	0	3	3	3	0.044	AIO00693.1	Abhydrolase_5	0	3
327	-	0.1	59.9	acetyltransferase-like protein [Leishmania panamensis]	0	1.2	1	1	1	1	1.1e-16	AIO02419.1	Acetyltransf_1	0	1
328	-	0.2	50.3	N-acetyltransferase subunit ARD1, putative [Leishmania panamensis]	0	1.5	1	2	2	2	1.1e-13	AIN96456.1	Acetyltransf_1	0	2
329	-	0.0	47.4	glucose 6-phosphate N-acetyltransferase, putative [Leishmania panamensis]	0	1.1	1	1	1	1	8.4e-13	AIN99948.1	Acetyltransf_1	0	1
330	-	0.0	37.4	N-acetyltransferase, putative [Leishmania panamensis]	0	1.3	1	1	1	1	1.1e-09	AIN98337.1	Acetyltransf_1	0	1
331	-	0.1	32.8	acetyltransferase, putative [Leishmania panamensis]	0	1.2	1	1	1	1	2.9e-08	AIN95246.1	Acetyltransf_1	0	1
332	-	0.0	32.8	N-acetyltransferase, putative [Leishmania panamensis]	0	2.6	1	2	2	2	2.9e-08	AIN98351.1	Acetyltransf_1	0	2
333	-	0.1	32.5	elongator-like protein 3a, putative [Leishmania panamensis]	0	1.8	1	2	1	2	3.7e-08	AIN96900.1	Acetyltransf_1	0	2
334	-	0.2	32.0	acetyltransferase GNAT-like protein [Leishmania panamensis]	0	1.6	1	1	1	1	5.1e-08	AIN98600.1	Acetyltransf_1	0	1
335	-	0.2	25.7	hypothetical protein LPMP_181270 [Leishmania panamensis]	0	2.7	1	3	3	3	4.5e-06	AIN97308.1	Acetyltransf_1	0	3
336	-	0.0	25.1	n-terminal acetyltransferase complex ard1-like protein [Leishmania panamensis]	0	1.2	1	1	1	1	7e-06	AIN98868.1	Acetyltransf_1	0	1
337	-	0.0	21.7	hypothetical protein LPMP_301310 [Leishmania panamensis]	0	1.9	1	2	2	2	7.7e-05	AIO00361.1	Acetyltransf_1	0	2
338	-	0.0	20.8	alpha-tubulin N-acetyltransferase, putative [Leishmania panamensis]	1	1.6	1	1	1	1	0.00015	AIN98981.1	Acetyltransf_1	0	1
339	-	0.0	18.1	actyltransferase-like protein [Leishmania panamensis]	0	1.5	1	2	2	2	0.001	AIN96479.1	Acetyltransf_1	0	2
340	-	0.0	16.2	hypothetical protein LPMP_352180 [Leishmania panamensis]	0	2.3	1	2	2	2	0.0039	AIO02355.1	Acetyltransf_1	0	2
341	-	0.0	14.3	histone acetyltransferase, putative [Leishmania panamensis]	0	1.7	0	1	1	1	0.016	AIN96597.1	Acetyltransf_1	0	1
342	-	0.0	34.6	glucose 6-phosphate N-acetyltransferase, putative [Leishmania panamensis]	1	1.4	1	1	1	1	7.8e-09	AIN99948.1	Acetyltransf_7	0	1
343	-	0.0	28.1	N-acetyltransferase, putative [Leishmania panamensis]	0	1.4	1	1	1	1	8.1e-07	AIN98337.1	Acetyltransf_7	0	1
344	-	0.0	27.0	acetyltransferase-like protein [Leishmania panamensis]	0	1.3	1	1	1	1	1.8e-06	AIO02419.1	Acetyltransf_7	0	1
345	-	0.2	24.9	N-acetyltransferase subunit ARD1, putative [Leishmania panamensis]	1	1.6	1	1	1	1	8.3e-06	AIN96456.1	Acetyltransf_7	0	1
346	-	0.1	23.9	acetyltransferase, putative [Leishmania panamensis]	0	1.3	1	1	1	1	1.7e-05	AIN95246.1	Acetyltransf_7	0	1
347	-	0.0	23.0	hypothetical protein LPMP_301310 [Leishmania panamensis]	0	2.3	1	2	2	2	3.2e-05	AIO00361.1	Acetyltransf_7	0	2
348	-	0.0	23.0	hypothetical protein LPMP_241220 [Leishmania panamensis]	0	1.5	1	1	1	1	3.3e-05	AIN98755.1	Acetyltransf_7	0	1
349	-	0.0	21.5	alpha-tubulin N-acetyltransferase, putative [Leishmania panamensis]	1	1.8	1	1	1	1	9.4e-05	AIN98981.1	Acetyltransf_7	0	1
350	-	0.0	19.9	histone acetyltransferase, putative [Leishmania panamensis]	0	1.8	1	1	1	1	0.00029	AIN96597.1	Acetyltransf_7	0	1
351	-	0.2	18.7	elongator-like protein 3a, putative [Leishmania panamensis]	0	1.6	1	1	1	1	0.00071	AIN96900.1	Acetyltransf_7	0	1
352	-	0.1	18.7	n-terminal acetyltransferase complex ard1-like protein [Leishmania panamensis]	1	1.7	1	1	1	1	0.00071	AIN98868.1	Acetyltransf_7	0	1
353	-	0.2	17.5	acetyltransferase GNAT-like protein [Leishmania panamensis]	0	1.6	1	1	1	1	0.0016	AIN98600.1	Acetyltransf_7	0	1
354	-	0.0	17.1	actyltransferase-like protein [Leishmania panamensis]	0	1.6	1	1	1	1	0.0022	AIN96479.1	Acetyltransf_7	0	1
355	-	0.0	15.1	hypothetical protein LPMP_204571 [Leishmania panamensis]	0	1.9	1	2	1	2	0.0091	AIN97951.1	Acetyltransf_7	0	2
356	-	0.0	14.9	acetyltransferase, putative [Leishmania panamensis]	0	1.6	0	1	1	1	0.011	AIO02848.1	Acetyltransf_7	0	1
357	-	0.0	467.1	actin [Leishmania panamensis]	0	1.0	1	1	1	1	1.5e-140	AIN95441.1	Actin	0	1
358	-	0.0	380.7	actin-like protein, putative [Leishmania panamensis]	1	1.6	1	1	1	1	2.6e-114	AIN96513.1	Actin	0	1
359	-	0.0	336.7	actin-like protein, putative [Leishmania panamensis]	0	1.0	1	1	1	1	5.8e-101	AIN96847.1	Actin	0	1
360	-	0.0	325.8	actin-like protein, putative [Leishmania panamensis]	0	1.0	1	1	1	1	1.2e-97	AIO02476.1	Actin	0	1
361	-	0.0	237.3	actin-related protein 2, putative [Leishmania panamensis]	0	1.0	1	1	1	1	9.4e-71	AIN97448.1	Actin	0	1
362	-	0.0	228.0	actin-related protein 3, putative [Leishmania panamensis]	0	1.0	1	1	1	1	6.3e-68	AIN96853.1	Actin	0	1
363	-	0.0	197.2	actin-like protein, putative [Leishmania panamensis]	0	2.0	2	2	2	2	1.4e-58	AIO01698.1	Actin	0	2
